name,distributor_full_name,release_date,genre,runtime,rating,budget,rest_world,studio,total_gross,theaters_total,opening,theaters_opening,open_date,close_date,days_in_theaters,imdb_rating,directors,cinemascore_name,cinemascore_rating,RT_name,RT_rating,is_Action,is_Animation,is_Drama,is_Horror,is_Comedy,is_Adventure,is_Music,is_Sci-Fi,is_Thriller,is_Documentary,is_Romance,is_Fantasy,studio_uni,studio_WB,studio_Fox,studio_Sony,studio_STX,studio_LGF,studio_BV,studio_Focus,studio_Fathom,studio_Magn,studio_IFC,studio_WGUSA,studio_KL,rating_G,rating_Not Yet Rated,rating_PG,rating_PG-13,rating_R,rating_Unknown,rating_Unrated,CS_rating_A,CS_rating_A+,CS_rating_A-,CS_rating_B,CS_rating_B+,CS_rating_B-,CS_rating_C,CS_rating_C+,CS_rating_C-,CS_rating_D+,CS_rating_D-
Mary Shelley,IFC,"May 25, 2018",Drama,120.0,PG-13,,,IFC,108900.0,30,12570,30,5/25,7/8,44.0,6.4,Haifaa Al-Mansour,MARY SHELLEY'S FRANKENSTEIN (1994),B-,Mary Shelley,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In Between,Film Movement,"January 5, 2018",Drama,96.0,Unrated,,,FM,107977.0,8,5888,8,1/5,5/10,125.0,7.3,Maysaloun Hamoud,"MOUNTAIN BETWEEN US, THE (2017)",A-,In Between,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NT Live: Julius Caesar,Fathom,"March 22, 2018",Unknown,135.0,Unrated,,,Fathom,107057.0,514,,514,3/22,3/22,0.0,6.8,Angus Jackson,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Love, Cecil",Zeitgeist,"June 29, 2018",Documentary,98.0,Unrated,,,Zeit.,106057.0,8,,8,6/29,10/25,118.0,6.5,Lisa Immordino Vreeland,,,"Love, Cecil",80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Airpocalypse,China Lion,"December 21, 2018",Action / Adventure,105.0,Unrated,,,CL,105678.0,21,35363,21,12/21,1/10,20.0,4.8,Yang Xiao,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Never Heard,Fathom,"November 1, 2018",Drama,89.0,Unrated,,,Fathom,105271.0,445,,445,11/1,11/1,0.0,5.1,Josh Webber,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sweet Country (2018),Samuel Goldwyn,"April 6, 2018",Adventure,113.0,R,,,Gold.,104297.0,24,8895,24,4/6,6/24,79.0,6.9,Warwick Thornton,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Namaste England,Eros,"October 19, 2018",Romantic Comedy,141.0,Unrated,,,Eros,104079.0,71,67612,71,10/19,11/4,16.0,1.6,Vipul Amrutlal Shah,,,Namaste England,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Detective K: Secret of the Living Dead,Well Go USA,"February 16, 2018",Crime Comedy,120.0,Unrated,,18499463,WGUSA,104013.0,9,30288,9,2/16,3/15,27.0,6.1,Suk-Yoon Kim,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Memoir of War,Music Box Films,"August 17, 2018",Period Drama,127.0,Unrated,,,MBox,103636.0,11,11653,11,8/17,12/13,118.0,6.0,Emmanuel Finkiel,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Happy Phirr Bhag Jayegi ,Eros,"August 24, 2018",Comedy,136.0,Unrated,,,Eros,103385.0,71,72376,71,8/24,-,,4.6,Mudassar Aziz,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Filmworker,Kino Lorber,"May 11, 2018",Documentary,94.0,Unrated,,,KL,102609.0,17,7984,17,5/11,-,,7.5,Tony Zierra,,,Filmworker,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ismael's Ghosts,Magnolia,"March 23, 2018",Drama / Thriller,35.0,R,,,Magn.,102510.0,17,19158,17,3/23,5/24,62.0,5.6,Arnaud Desplechin,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Revenge (2018),Neon,"May 11, 2018",Thriller,108.0,R,,,Neon,102091.0,37,45924,37,5/11,5/31,20.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Rublev (re-release),Janus Films,"August 24, 2018",Drama,183.0,Unrated,,,Jan.,102021.0,4,12807,4,8/24,11/29,97.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Unstoppable (2018),Well Go USA,"November 30, 2018",Action / Crime,115.0,Unrated,,,WGUSA,101417.0,22,42133,22,11/30,12/20,20.0,6.5,Kim Min-Ho,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
All About Nina,The Orchard,"September 28, 2018",Comedy,100.0,R,,,Orch.,100335.0,54,26468,54,9/28,11/4,37.0,5.9,Eva Vives,,,All About Nina,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Meow Wolf: Origin Story,Fathom,"November 29, 2018",Documentary,88.0,Unrated,,,Fathom,99488.0,461,,461,11/29,-,,7.8,Morgan Capps & Jilann Spitzmiller,,,Meow Wolf: Origin Story,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT Live: Macbeth,Fathom,"May 17, 2018",Unknown,210.0,Unrated,,,Fathom,97857.0,502,,502,5/17,5/17,0.0,7.5,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Champion (2018),Well Go USA,"May 11, 2018",Sports Drama,108.0,Unrated,,,WGUSA,97472.0,29,17095,29,5/11,6/7,27.0,8.5,Ahmet Katiksiz,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GODSPEED The Race Across America,Fathom,"May 22, 2018",Documentary,113.0,Unrated,,,Fathom,96690.0,514,,514,5/22,5/22,0.0,6.0,Martin Butler,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Golden Slumber,CJ Entertainment,"February 16, 2018",Action Thriller,108.0,Unrated,,10638876,CJ,94450.0,13,,13,2/16,3/15,27.0,5.9,Dong-Seok Noh,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Let the Corpses Tan,Kino Lorber,"August 31, 2018",Thriller,92.0,Unrated,,,KL,93409.0,13,11918,13,8/31,12/13,104.0,6.2,Hélène Cattet & Bruno Forzani,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Reign of Judges: Title of Liberty - Concept Short,"Darin Southam Endeavor, Inc.","March 15, 2018",Action,14.0,Unrated,,5184,Darin Southa,93224.0,14,,14,3/15,6/28,105.0,8.9,Darin Southam,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bandstand: The Broadway Musical (2018),Fathom,"November 15, 2018",Unknown,135.0,Unrated,,,Fathom,91000.0,361,,361,11/15,-,,9.4,Lorenzo Thione & Matt Hoffman,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Madame,Blue Fox Entertainment,"March 23, 2018",Comedy / Drama,91.0,Unrated,,5290971,Blue Fox,90979.0,,,,3/23,-,,6.1,Amanda Sthers,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
John McEnroe: In the Realm of Perfection,Oscilloscope Pictures,"August 22, 2018",Documentary,95.0,Unrated,,,Osci.,90964.0,22,7878,22,8/22,10/18,57.0,6.6,Julien Faraut,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Running for Grace,Blue Fox Entertainment,"July 20, 2018",Romance,110.0,Unrated,,,Blue Fox,89988.0,13,30597,13,7/20,9/20,62.0,6.1,David L. Cunningham,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT Live: Cat on a Hot Tin Roof,Fathom,"February 22, 2018",Unknown,185.0,Unrated,,,Fathom,89332.0,482,,482,2/22,2/22,0.0,7.7,Benedict Andrews,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Third Murder,Film Movement,"July 20, 2018",Thriller,124.0,Unrated,,,FM,89315.0,10,10670,10,7/20,11/29,132.0,6.7,Hirokazu Koreeda,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolshoi Ballet: Swan Lake,Fathom,"July 23, 2018",Unknown,180.0,Unrated,,,Fathom,88905.0,282,,282,7/23,7/26,3.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The House That Jack Built,IFC,"December 14, 2018",Drama / Thriller,152.0,R,,,IFC,87993.0,32,34273,32,12/14,1/24,41.0,6.9,Lars von Trier,,,The House That Jack Built,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldstone,Lightyear Entertainment,"March 2, 2018",Crime Thriller,110.0,R,,,Lightyear,87639.0,19,1300,19,3/2,-,,6.4,Ivan Sen,,,Goldstone,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Price of Everything,HBO,"October 19, 2018",Documentary,98.0,Unrated,,,HBO,87400.0,8,16817,8,10/19,11/15,27.0,7.2,Nathaniel Kahn,,,The Price of Everything,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lobster Cop,China Lion,"June 22, 2018",Comedy Thriller,94.0,Unrated,,,CL,85693.0,12,35015,12,6/22,7/19,27.0,5.0,Xinyun Li,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Brother,Well Go USA,"August 31, 2018",Action Comedy,101.0,Unrated,,,WGUSA,85624.0,25,41225,25,8/31,9/20,20.0,5.4,???,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
How to Talk to Girls at Parties,A24,"May 25, 2018",Comedy / Drama,102.0,R,,,A24,84809.0,103,12674,103,5/25,6/14,20.0,5.8,John Cameron Mitchell,,,How to Talk to Girls at Parties,46.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Custody,Kino Lorber,"June 29, 2018",Drama,93.0,Unrated,,,KL,83882.0,7,4947,7,6/29,10/25,118.0,7.5,Xavier Legrand,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT Live: Antony & Cleopatra,Fathom,"December 6, 2018",Unknown,220.0,Unrated,,,Fathom,83672.0,470,,470,12/6,12/6,0.0,6.5,Iqbal Khan,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Claire's Camera,Cinema Guild,"March 9, 2018",Comedy / Drama,69.0,Unrated,,,CGld,83418.0,5,11489,5,3/9,7/22,135.0,6.4,Sang-soo Hong,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blood Fest,Fathom,"August 14, 2018",Horror Comedy,93.0,Unrated,,,Fathom,82774.0,485,,485,8/14,8/14,0.0,5.3,Owen Egerton,,,Blood Fest,63.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Doctor Who: New Season Premiere,Fathom,"October 10, 2018",Sci-Fi,90.0,Unrated,,,Fathom,82698.0,487,,487,10/10,-,,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Godard Mon Amour,Cohen Media Group,"April 20, 2018",Comedy / Drama,107.0,R,,,Cohen,82264.0,20,10994,20,4/20,5/28,38.0,6.6,Michel Hazanavicius,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuri!!! on ICE Binge,Fathom,"October 13, 2018",Unknown,260.0,Unrated,,,Fathom,81878.0,109,81878,109,10/13,10/13,0.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nancy (2018),Samuel Goldwyn,"June 8, 2018",Drama / Thriller,87.0,Unrated,,,Gold.,80115.0,11,15056,11,6/8,7/15,37.0,6.2,Christina Choe,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
En el Septimo Dia (On the Seventh Day),Cinema Guild,"June 8, 2018",Comedy / Drama,92.0,Unrated,,,CGld,79887.0,9,12793,9,6/8,10/11,125.0,7.1,Jim McKay,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Have a Nice Day,Strand,"January 26, 2018",Animation,77.0,Unrated,,,Strand,79393.0,15,10463,15,1/26,4/19,83.0,6.5,Jian Liu,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Princess and the Matchmaker,CJ Entertainment,"March 9, 2018",Romantic Comedy,110.0,Unrated,,,CJ,78900.0,6,20142,6,3/9,3/29,20.0,6.2,Hong Chang-Pyo,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Boxcar Children: Surprise Island,Fathom,"May 8, 2018",Animation,81.0,Unrated,,,Fathom,78676.0,699,,699,5/8,5/8,0.0,5.6,Anna Chi & Daniel Chuba & Mark A.Z. Dippé,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Just a Breath Away,Entertainment One,"August 10, 2018",Sci-Fi,89.0,Unrated,,,EOne,77987.0,12,16046,12,8/10,1/28,171.0,5.9,Daniel Roby,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shock & Awe,Vertical Entertainment,"July 13, 2018",Drama,91.0,R,,,VE,77980.0,100,45856,100,7/13,7/23,10.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93Queen,Abramorama,"July 25, 2018",Documentary,81.0,Unrated,,,Abr.,76056.0,3,6302,3,7/25,10/11,78.0,7.6,Paula Eiselt,,,93Queen,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mukkabaaz,Eros,"January 12, 2018",Sports Action,154.0,Unrated,,,Eros,75929.0,19,47808,19,1/12,1/25,13.0,8.1,Anurag Kashyap,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Riot Act,Hannover House,"September 14, 2018",Thriller,91.0,PG-13,,,Hann.,75506.0,10,28840,10,9/14,10/21,37.0,8.3,Devon Parks,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keys to the Heart,CJ Entertainment,"January 26, 2018",Comedy / Drama,120.0,Unrated,,,CJ,75134.0,2,9851,2,1/26,3/8,41.0,7.4,Sung-Hyun Choi,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tehran Taboo,Kino Lorber,"February 14, 2018",Animation,96.0,Unrated,,,KL,74758.0,9,4962,9,2/14,5/17,92.0,7.0,Ali Soozandeh,,,Tehran Taboo,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Above and Beyond: NASA's Journey to Tomorrow,Fathom,"September 29, 2018",Unknown,90.0,Unrated,,,Fathom,74711.0,404,35490,404,9/29,10/3,4.0,8.2,Rory Kennedy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After Auschwitz,Passion River,"April 14, 2018",Documentary,83.0,Unrated,,,Passion Rive,73885.0,13,,13,4/14,5/31,47.0,7.0,Jon Kean,,,After Auschwitz,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bye Bye Germany,Film Movement,"April 13, 2018",Comedy,102.0,Unrated,,,FM,73730.0,6,4874,6,4/13,12/6,237.0,6.5,Sam Garbarski,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
